20200506 205400,1.07948,1.07951,1.07931,1.07933,0
20200506 205500,1.07933,1.07938,1.0792,1.07931,0
20200506 205600,1.0793,1.07944,1.07926,1.07927,0
20200506 205700,1.07928,1.07936,1.07924,1.07934,0
20200506 205800,1.07935,1.07946,1.07935,1.07936,0
20200506 205900,1.07937,1.07941,1.07934,1.07936,0
20200506 210000,1.07939,1.07956,1.07939,1.0795,0
20200506 210100,1.07951,1.07953,1.07934,1.07936,0
20200506 210200,1.07937,1.07939,1.07933,1.07938,0
20200506 210300,1.07938,1.07941,1.07933,1.07941,0
20200506 210400,1.07942,1.07952,1.07938,1.07938,0
20200506 210500,1.07938,1.07942,1.07935,1.07941,0
20200506 210600,1.07939,1.07949,1.07935,1.07949,0
20200506 210700,1.0795,1.0795,1.07938,1.07943,0
20200506 210800,1.07945,1.07946,1.07941,1.07943,0
20200506 210900,1.07942,1.07942,1.07937,1.07938,0
20200506 211000,1.07939,1.07943,1.07938,1.07943,0
20200506 211100,1.07942,1.07944,1.0794,1.07942,0
20200506 211200,1.07942,1.07942,1.07938,1.07938,0
20200506 211300,1.07938,1.07949,1.07938,1.07948,0
20200506 211400,1.0795,1.07956,1.0795,1.07954,0
20200506 211500,1.07953,1.07965,1.07951,1.07965,0
20200506 211600,1.07967,1.0798,1.07967,1.07977,0
20200506 211700,1.07978,1.0798,1.07976,1.07977,0
20200506 211800,1.07977,1.07977,1.07973,1.07973,0
20200506 211900,1.07971,1.07978,1.0797,1.07977,0
20200506 212000,1.07977,1.07981,1.0797,1.07971,0
20200506 212100,1.07971,1.07973,1.07966,1.07972,0
20200506 212200,1.07972,1.07973,1.07963,1.07964,0
20200506 212300,1.07963,1.07963,1.07955,1.07956,0
20200506 212400,1.07957,1.07964,1.0795,1.07953,0
20200506 212500,1.07952,1.07958,1.07952,1.07956,0
20200506 212600,1.07956,1.07978,1.07955,1.0796,0
20200506 212700,1.0796,1.07969,1.0796,1.07967,0
20200506 212800,1.07967,1.07967,1.07964,1.07967,0
20200506 212900,1.07967,1.0797,1.07964,1.07964,0
20200506 213000,1.07965,1.07976,1.07965,1.07976,0
20200506 213100,1.07975,1.07981,1.07975,1.07976,0
20200506 213200,1.07976,1.07976,1.07976,1.07976,0
20200506 213300,1.07976,1.07982,1.07971,1.07972,0
20200506 213400,1.07974,1.0798,1.07972,1.07972,0
20200506 213500,1.07972,1.07977,1.07967,1.07969,0
20200506 213600,1.07969,1.07972,1.07968,1.07971,0
20200506 213700,1.07971,1.07982,1.07971,1.07982,0
20200506 213800,1.07981,1.07982,1.07967,1.07969,0
20200506 213900,1.07968,1.07977,1.07966,1.07977,0
20200506 214000,1.07978,1.07978,1.07972,1.07977,0
20200506 214100,1.07978,1.07981,1.07974,1.0798,0
20200506 214200,1.07981,1.07987,1.07978,1.07983,0
20200506 214300,1.07983,1.07983,1.0798,1.07982,0
20200506 214400,1.07983,1.07987,1.07983,1.07986,0
20200506 214500,1.07986,1.07996,1.07973,1.0799,0
20200506 214600,1.0799,1.07994,1.07984,1.07993,0
20200506 214700,1.07994,1.08008,1.07991,1.08006,0
20200506 214800,1.08009,1.08009,1.07998,1.08007,0
20200506 214900,1.08007,1.08007,1.08001,1.08002,0
20200506 215000,1.08001,1.08001,1.07992,1.07992,0
20200506 215100,1.07993,1.07997,1.07989,1.07993,0
20200506 215200,1.07993,1.07997,1.07991,1.07995,0
20200506 215300,1.07996,1.08006,1.07995,1.07999,0
20200506 215400,1.07999,1.08006,1.07996,1.07999,0
20200506 215500,1.07998,1.08008,1.07995,1.07995,0
20200506 215600,1.07995,1.07995,1.07993,1.07993,0
20200506 215700,1.07994,1.07994,1.07985,1.07985,0
20200506 215800,1.07984,1.07992,1.07977,1.07991,0
20200506 215900,1.07992,1.08001,1.0799,1.08001,0
20200506 220000,1.08002,1.08008,1.08001,1.08007,0
20200506 220100,1.08007,1.08007,1.08002,1.08003,0
20200506 220200,1.08002,1.08002,1.07994,1.07995,0
20200506 220300,1.07994,1.07999,1.07986,1.07995,0
20200506 220400,1.07995,1.08007,1.07995,1.08002,0
20200506 220500,1.08002,1.08019,1.08001,1.08018,0
20200506 220600,1.08017,1.08017,1.08008,1.08008,0
20200506 220700,1.08008,1.08008,1.07996,1.07997,0
20200506 220800,1.07996,1.08003,1.07991,1.07999,0
20200506 220900,1.08,1.08007,1.08,1.08007,0
20200506 221000,1.08007,1.08012,1.08006,1.08006,0
20200506 221100,1.08006,1.08012,1.08003,1.08012,0
20200506 221200,1.08012,1.08023,1.08012,1.08023,0
20200506 221300,1.08023,1.08023,1.0802,1.08023,0
20200506 221400,1.08023,1.08023,1.08017,1.08019,0
20200506 221500,1.08017,1.08022,1.08017,1.08022,0
20200506 221600,1.08022,1.08022,1.08021,1.08022,0
20200506 221700,1.08022,1.08023,1.08018,1.08021,0
20200506 221800,1.08021,1.08022,1.08016,1.08016,0
20200506 221900,1.08015,1.08015,1.08009,1.08011,0
20200506 222000,1.0801,1.08022,1.0801,1.08019,0
20200506 222100,1.08018,1.08018,1.08009,1.0801,0
20200506 222200,1.0801,1.08018,1.0801,1.08013,0
20200506 222300,1.08013,1.08017,1.08011,1.08016,0
20200506 222400,1.08018,1.08018,1.08015,1.08015,0
20200506 222500,1.08015,1.08015,1.08011,1.08012,0
20200506 222600,1.08011,1.0802,1.08009,1.0802,0
20200506 222700,1.0802,1.08027,1.08018,1.08019,0
20200506 222800,1.08018,1.08019,1.08004,1.08013,0
20200506 222900,1.08012,1.08018,1.08012,1.08016,0
20200506 223000,1.08016,1.08016,1.07997,1.07998,0
20200506 223100,1.07997,1.08002,1.07994,1.07999,0
20200506 223200,1.08,1.08,1.07987,1.07988,0
20200506 223300,1.07987,1.0799,1.07985,1.07988,0
20200506 223400,1.07988,1.0799,1.07986,1.0799,0
20200506 223500,1.07989,1.07992,1.07988,1.07991,0
20200506 223600,1.07991,1.07991,1.07985,1.07985,0
20200506 223700,1.07985,1.07987,1.07982,1.07985,0
20200506 223800,1.07986,1.08001,1.07985,1.08001,0
20200506 223900,1.08,1.08,1.07994,1.07995,0
20200506 224000,1.07996,1.07999,1.07982,1.07987,0
20200506 224100,1.07987,1.07994,1.07987,1.07993,0
20200506 224200,1.07992,1.07992,1.07981,1.07981,0
20200506 224300,1.07983,1.07985,1.07981,1.07982,0
20200506 224400,1.07982,1.07993,1.07982,1.07987,0
20200506 224500,1.07989,1.07997,1.07987,1.07992,0
20200506 224600,1.07993,1.07996,1.07991,1.07995,0
20200506 224700,1.07995,1.08001,1.07994,1.08001,0
20200506 224800,1.08001,1.08002,1.07992,1.07992,0
20200506 224900,1.07992,1.08001,1.07992,1.07998,0
20200506 225000,1.07999,1.08,1.07995,1.07995,0
20200506 225100,1.07995,1.08002,1.07995,1.08002,0
20200506 225200,1.08001,1.08002,1.07995,1.07995,0
20200506 225300,1.07994,1.08001,1.07994,1.08,0
20200506 225400,1.08,1.08008,1.08,1.08005,0
20200506 225500,1.08005,1.08005,1.08002,1.08003,0
20200506 225600,1.08003,1.08005,1.08002,1.08005,0
20200506 225700,1.08006,1.08007,1.08002,1.08005,0
20200506 225800,1.08004,1.08006,1.08002,1.08005,0
20200506 225900,1.08006,1.08007,1.07999,1.08,0
20200506 230000,1.07999,1.08001,1.07997,1.08,0
20200506 230100,1.08001,1.08002,1.07998,1.07999,0
20200506 230200,1.07998,1.08011,1.07995,1.08007,0
20200506 230300,1.08007,1.08007,1.07996,1.08004,0
20200506 230400,1.08006,1.08014,1.08006,1.08009,0
20200506 230500,1.08008,1.0801,1.08008,1.08009,0
20200506 230600,1.0801,1.08016,1.08009,1.08009,0
20200506 230700,1.08009,1.08011,1.08002,1.08009,0
20200506 230800,1.08009,1.08009,1.08008,1.08009,0
20200506 230900,1.0801,1.08013,1.08009,1.0801,0
20200506 231000,1.08009,1.08012,1.08006,1.08006,0
20200506 231100,1.08006,1.08016,1.08002,1.08016,0
20200506 231200,1.08016,1.08017,1.08012,1.08013,0
20200506 231300,1.08014,1.08018,1.0801,1.08016,0
20200506 231400,1.08015,1.08043,1.08015,1.08043,0
20200506 231500,1.08043,1.08045,1.08016,1.08016,0
20200506 231600,1.08015,1.08026,1.08015,1.08024,0
20200506 231700,1.08025,1.08028,1.08019,1.0802,0
20200506 231800,1.08021,1.08023,1.08019,1.0802,0
20200506 231900,1.08019,1.08026,1.08019,1.08026,0
20200506 232000,1.08026,1.08029,1.08024,1.08029,0
20200506 232100,1.08029,1.08034,1.08025,1.08034,0
20200506 232200,1.08034,1.08036,1.08032,1.08035,0
20200506 232300,1.08034,1.08035,1.0803,1.08033,0
20200506 232400,1.08032,1.08033,1.08028,1.08033,0
20200506 232500,1.08032,1.08032,1.08025,1.08025,0
20200506 232600,1.08025,1.08027,1.08025,1.08026,0
20200506 232700,1.08026,1.08029,1.08025,1.08025,0
20200506 232800,1.08026,1.08033,1.08025,1.0803,0
20200506 232900,1.0803,1.08033,1.08023,1.08025,0
20200506 233000,1.08026,1.08027,1.08011,1.08015,0
20200506 233100,1.08016,1.08016,1.08011,1.08011,0
20200506 233200,1.08012,1.08013,1.0801,1.08011,0
20200506 233300,1.08012,1.08018,1.08012,1.08014,0
20200506 233400,1.08015,1.08018,1.0801,1.08017,0
20200506 233500,1.08018,1.08021,1.08014,1.08021,0
20200506 233600,1.08021,1.08026,1.08019,1.08023,0
20200506 233700,1.08023,1.08023,1.08019,1.08022,0
20200506 233800,1.08022,1.08022,1.08021,1.08021,0
20200506 233900,1.08021,1.08021,1.08021,1.08021,0
20200506 234000,1.08021,1.08021,1.0801,1.0801,0
20200506 234100,1.0801,1.08018,1.0801,1.08018,0
20200506 234200,1.08017,1.08017,1.08013,1.08013,0
20200506 234300,1.08014,1.08016,1.0801,1.0801,0
20200506 234400,1.08009,1.08014,1.08009,1.08014,0
20200506 234500,1.08013,1.08013,1.08008,1.0801,0
20200506 234600,1.08011,1.08011,1.08007,1.08007,0
20200506 234700,1.08007,1.08008,1.08004,1.08007,0
20200506 234800,1.08007,1.08008,1.08,1.08,0
20200506 234900,1.08,1.08005,1.07999,1.08002,0
20200506 235000,1.08003,1.08004,1.08,1.08002,0
20200506 235100,1.08002,1.08007,1.08001,1.08007,0
20200506 235200,1.08008,1.08017,1.08008,1.0801,0
20200506 235300,1.0801,1.08011,1.08009,1.08011,0
20200506 235400,1.08011,1.08011,1.08006,1.08007,0
20200506 235500,1.08009,1.08009,1.08005,1.08005,0
20200506 235600,1.08006,1.08006,1.08005,1.08005,0
20200506 235700,1.08005,1.08008,1.08005,1.08007,0
20200506 235800,1.08008,1.08008,1.08001,1.08002,0
20200506 235900,1.08001,1.08007,1.08001,1.08006,0
20200507 000000,1.08006,1.08008,1.08003,1.08007,0
20200507 000100,1.08009,1.08014,1.08008,1.08014,0
20200507 000200,1.08014,1.0802,1.08014,1.08017,0
20200507 000300,1.08016,1.08018,1.08016,1.08016,0
20200507 000400,1.08017,1.08018,1.08005,1.08007,0
20200507 000500,1.08006,1.08008,1.08004,1.08008,0
20200507 000600,1.08007,1.08009,1.08006,1.08008,0
20200507 000700,1.08007,1.08008,1.08007,1.08008,0
20200507 000800,1.08008,1.08011,1.08006,1.08007,0
20200507 000900,1.08008,1.08008,1.08005,1.08007,0
20200507 001000,1.08008,1.08011,1.08008,1.0801,0
20200507 001100,1.0801,1.08013,1.0801,1.08012,0
20200507 001200,1.08011,1.08016,1.08007,1.08009,0
20200507 001300,1.0801,1.08023,1.08009,1.08018,0
20200507 001400,1.08019,1.08021,1.08005,1.08006,0
20200507 001500,1.08007,1.0801,1.08006,1.0801,0
20200507 001600,1.0801,1.0801,1.07997,1.07999,0
20200507 001700,1.07997,1.08002,1.07995,1.08002,0
20200507 001800,1.08002,1.08002,1.08001,1.08002,0
20200507 001900,1.08001,1.08001,1.07999,1.07999,0
20200507 002000,1.08,1.08002,1.07996,1.07998,0
20200507 002100,1.07997,1.07997,1.07995,1.07996,0
20200507 002200,1.07997,1.07997,1.0799,1.0799,0
20200507 002300,1.07991,1.07991,1.07986,1.07989,0
20200507 002400,1.07988,1.07988,1.07982,1.07983,0
20200507 002500,1.07982,1.07984,1.07982,1.07983,0
20200507 002600,1.07983,1.07992,1.07983,1.07991,0
20200507 002700,1.07992,1.07992,1.07991,1.07991,0
20200507 002800,1.07991,1.07996,1.07991,1.07996,0
20200507 002900,1.07997,1.07997,1.07996,1.07996,0
20200507 003000,1.07997,1.07997,1.07979,1.0798,0
20200507 003100,1.07979,1.07979,1.07977,1.07977,0
20200507 003200,1.07976,1.07977,1.07971,1.07971,0
20200507 003300,1.07971,1.07978,1.07971,1.07977,0
20200507 003400,1.07977,1.07978,1.07976,1.07978,0
20200507 003500,1.07978,1.07981,1.07978,1.07981,0
20200507 003600,1.07981,1.07987,1.07981,1.07984,0
20200507 003700,1.07984,1.07987,1.07982,1.07986,0
20200507 003800,1.07986,1.07987,1.07982,1.07982,0
20200507 003900,1.07981,1.07983,1.07976,1.07976,0
20200507 004000,1.07977,1.07977,1.07971,1.07972,0
20200507 004100,1.07971,1.07976,1.07971,1.07974,0
20200507 004200,1.07978,1.07983,1.07978,1.07983,0
20200507 004300,1.07983,1.07989,1.07983,1.07988,0
20200507 004400,1.07989,1.07998,1.07988,1.07997,0
20200507 004500,1.07998,1.08001,1.07989,1.07991,0
20200507 004600,1.07993,1.07993,1.07991,1.07992,0
20200507 004700,1.07993,1.07998,1.07993,1.07996,0
20200507 004800,1.07995,1.07995,1.07987,1.07993,0
20200507 004900,1.07993,1.07993,1.07987,1.07987,0
20200507 005000,1.07987,1.07987,1.07981,1.07981,0
20200507 005100,1.07982,1.07988,1.07981,1.07987,0
20200507 005200,1.07987,1.07987,1.07981,1.07982,0
20200507 005300,1.07982,1.07983,1.07981,1.07983,0
20200507 005400,1.07983,1.07983,1.07975,1.07976,0
20200507 005500,1.07976,1.0798,1.07976,1.0798,0
20200507 005600,1.0798,1.07983,1.0798,1.07982,0
20200507 005700,1.07982,1.07992,1.07982,1.07988,0
20200507 005800,1.07987,1.07991,1.07987,1.07987,0
20200507 005900,1.07988,1.07992,1.07987,1.0799,0
20200507 010000,1.0799,1.07991,1.07975,1.07976,0
20200507 010100,1.07975,1.07976,1.07973,1.07973,0
20200507 010200,1.07973,1.07973,1.07963,1.07963,0
20200507 010300,1.07963,1.07964,1.07961,1.07961,0
20200507 010400,1.07962,1.07962,1.07951,1.07956,0
20200507 010500,1.07957,1.07957,1.07953,1.07954,0
20200507 010600,1.07955,1.07957,1.07955,1.07957,0
20200507 010700,1.07956,1.07957,1.07956,1.07957,0
20200507 010800,1.07957,1.07957,1.07952,1.07953,0
20200507 010900,1.07953,1.07958,1.07953,1.07955,0
20200507 011000,1.07955,1.07958,1.07953,1.07955,0
20200507 011100,1.07956,1.07957,1.07953,1.07957,0
20200507 011200,1.07956,1.07961,1.07956,1.07958,0
20200507 011300,1.07959,1.07959,1.07958,1.07958,0
20200507 011400,1.07959,1.07961,1.07948,1.0795,0
20200507 011500,1.07949,1.07949,1.07947,1.07947,0
20200507 011600,1.07947,1.07947,1.07939,1.07941,0
20200507 011700,1.07941,1.07945,1.07939,1.07941,0
20200507 011800,1.07941,1.07942,1.07935,1.07941,0
20200507 011900,1.07942,1.07949,1.07942,1.07949,0
20200507 012000,1.07949,1.07949,1.07948,1.07948,0
20200507 012100,1.07948,1.07958,1.07948,1.07958,0
20200507 012200,1.07958,1.07958,1.07956,1.07956,0
20200507 012300,1.07957,1.07958,1.07957,1.07958,0
20200507 012400,1.07957,1.07957,1.07952,1.07952,0
20200507 012500,1.07953,1.07954,1.07944,1.0795,0
20200507 012600,1.0795,1.07954,1.0795,1.07952,0
20200507 012700,1.0795,1.07951,1.07948,1.07948,0
20200507 012800,1.07949,1.07949,1.07944,1.07944,0
20200507 012900,1.07945,1.07945,1.07926,1.07928,0
20200507 013000,1.07929,1.0793,1.07919,1.07919,0
20200507 013100,1.0792,1.07922,1.0792,1.07922,0
20200507 013200,1.07923,1.07929,1.07922,1.07928,0
20200507 013300,1.07928,1.07933,1.07924,1.07932,0
20200507 013400,1.07931,1.0794,1.07931,1.0794,0
20200507 013500,1.0794,1.07951,1.07938,1.0795,0
20200507 013600,1.07949,1.0795,1.07943,1.07948,0
20200507 013700,1.07948,1.07949,1.07946,1.07949,0
20200507 013800,1.07948,1.07963,1.07944,1.07963,0
20200507 013900,1.07962,1.07965,1.07954,1.07954,0
20200507 014000,1.07955,1.07956,1.0795,1.0795,0
20200507 014100,1.0795,1.0795,1.07942,1.07943,0
20200507 014200,1.07942,1.07944,1.07938,1.07943,0
20200507 014300,1.07943,1.07943,1.07934,1.07935,0
20200507 014400,1.07936,1.07936,1.07932,1.07932,0
20200507 014500,1.07931,1.07932,1.07925,1.07928,0
20200507 014600,1.07929,1.07931,1.07928,1.07928,0
20200507 014700,1.07929,1.07932,1.07919,1.07924,0
20200507 014800,1.07925,1.07925,1.07919,1.0792,0
20200507 014900,1.0792,1.07927,1.0792,1.07926,0
20200507 015000,1.07925,1.07925,1.0792,1.07922,0
20200507 015100,1.07921,1.07926,1.07921,1.07921,0
20200507 015200,1.07922,1.07922,1.07898,1.07901,0
20200507 015300,1.07899,1.07901,1.07895,1.07898,0
20200507 015400,1.07897,1.07902,1.07897,1.07898,0
20200507 015500,1.07898,1.07908,1.07896,1.07897,0
20200507 015600,1.07897,1.07903,1.07895,1.07902,0
20200507 015700,1.07902,1.07927,1.07899,1.07926,0
20200507 015800,1.07925,1.07937,1.0792,1.07937,0
20200507 015900,1.07936,1.07938,1.07913,1.07923,0
20200507 020000,1.07923,1.07964,1.07923,1.07946,0
20200507 020100,1.07946,1.07953,1.0792,1.07921,0
20200507 020200,1.0792,1.07927,1.0791,1.07916,0
20200507 020300,1.07918,1.0796,1.07915,1.07953,0
20200507 020400,1.07952,1.08039,1.07952,1.08013,0
20200507 020500,1.08014,1.08046,1.07997,1.07999,0
20200507 020600,1.07997,1.07997,1.07967,1.0797,0
20200507 020700,1.0797,1.07981,1.07955,1.07981,0
20200507 020800,1.07982,1.07985,1.07961,1.07975,0
20200507 020900,1.07976,1.08016,1.07976,1.08014,0
20200507 021000,1.08015,1.08045,1.08014,1.08036,0
20200507 021100,1.08036,1.08044,1.08019,1.08043,0
20200507 021200,1.08041,1.08055,1.08025,1.08052,0
20200507 021300,1.08052,1.08053,1.08,1.08001,0
20200507 021400,1.08,1.08031,1.07993,1.08029,0
20200507 021500,1.08029,1.08042,1.08027,1.08036,0
20200507 021600,1.08036,1.08039,1.0801,1.08012,0
20200507 021700,1.08011,1.08015,1.07994,1.08009,0
20200507 021800,1.08009,1.08019,1.07962,1.07968,0
20200507 021900,1.07969,1.07986,1.0795,1.07983,0
20200507 022000,1.07984,1.07997,1.07974,1.07982,0
20200507 022100,1.07983,1.07989,1.07973,1.07974,0
20200507 022200,1.07973,1.07973,1.07953,1.07953,0
20200507 022300,1.07953,1.07982,1.07947,1.07979,0
20200507 022400,1.0798,1.0798,1.07958,1.07965,0
20200507 022500,1.07965,1.08006,1.07963,1.08006,0
20200507 022600,1.08008,1.08011,1.07992,1.07993,0
20200507 022700,1.07992,1.07997,1.0798,1.07994,0
20200507 022800,1.07994,1.07997,1.07968,1.0797,0
20200507 022900,1.07972,1.07982,1.07966,1.07982,0
20200507 023000,1.07981,1.07983,1.0795,1.07951,0
20200507 023100,1.07953,1.07961,1.0793,1.07931,0
20200507 023200,1.07932,1.0795,1.07929,1.07932,0
20200507 023300,1.07931,1.07934,1.07913,1.07914,0
20200507 023400,1.07915,1.07927,1.07899,1.07902,0
20200507 023500,1.079,1.07913,1.07899,1.07905,0
20200507 023600,1.07905,1.07939,1.07905,1.07923,0
20200507 023700,1.07923,1.07949,1.07918,1.07947,0
20200507 023800,1.07945,1.07945,1.07909,1.07913,0
20200507 023900,1.07912,1.07912,1.07875,1.07875,0
20200507 024000,1.07874,1.07896,1.07861,1.07896,0
20200507 024100,1.07896,1.079,1.07882,1.07895,0
20200507 024200,1.07895,1.07907,1.07877,1.07893,0
20200507 024300,1.07892,1.07935,1.07892,1.07928,0
20200507 024400,1.07927,1.07942,1.07922,1.07941,0
20200507 024500,1.0794,1.07945,1.07915,1.07917,0
20200507 024600,1.07917,1.07947,1.07916,1.07933,0
20200507 024700,1.07932,1.07937,1.07921,1.07935,0
20200507 024800,1.07934,1.07942,1.07926,1.07941,0
20200507 024900,1.0794,1.07945,1.07927,1.07945,0
20200507 025000,1.07945,1.07958,1.07943,1.07952,0
20200507 025100,1.07951,1.07953,1.07929,1.07937,0
20200507 025200,1.07937,1.07949,1.07928,1.07949,0
20200507 025300,1.07949,1.07969,1.07949,1.07968,0
20200507 025400,1.07967,1.07971,1.07953,1.07968,0
20200507 025500,1.07967,1.07981,1.07966,1.07969,0
20200507 025600,1.07968,1.07978,1.07964,1.07968,0
20200507 025700,1.07968,1.07979,1.07937,1.07938,0
20200507 025800,1.07937,1.07941,1.07908,1.07915,0
20200507 025900,1.07914,1.07922,1.0791,1.07921,0
20200507 030000,1.07922,1.07948,1.07916,1.0793,0
20200507 030100,1.0793,1.07931,1.07914,1.07915,0
20200507 030200,1.07914,1.07914,1.07891,1.07911,0
20200507 030300,1.07911,1.07918,1.07899,1.07914,0
20200507 030400,1.07913,1.07914,1.07902,1.07914,0
20200507 030500,1.07918,1.07922,1.07909,1.07911,0
20200507 030600,1.07911,1.07986,1.0791,1.07981,0
20200507 030700,1.07983,1.08111,1.07971,1.08044,0
20200507 030800,1.08045,1.08073,1.0804,1.08043,0
20200507 030900,1.08043,1.08043,1.08006,1.08009,0
20200507 031000,1.0801,1.08014,1.07959,1.07989,0
20200507 031100,1.07989,1.07991,1.07951,1.07956,0
20200507 031200,1.07955,1.07977,1.07943,1.07968,0
20200507 031300,1.07968,1.08,1.07968,1.07996,0
20200507 031400,1.07997,1.08034,1.0798,1.08034,0
20200507 031500,1.08034,1.08163,1.08034,1.08154,0
20200507 031600,1.08153,1.08157,1.08116,1.08122,0
20200507 031700,1.08125,1.08143,1.08111,1.08111,0
20200507 031800,1.08111,1.08111,1.08075,1.08085,0
20200507 031900,1.08086,1.08112,1.08086,1.08091,0
20200507 032000,1.08091,1.08103,1.08085,1.08103,0
20200507 032100,1.08104,1.0811,1.08076,1.08076,0
20200507 032200,1.08078,1.08095,1.08062,1.08082,0
20200507 032300,1.08085,1.08112,1.08083,1.08086,0
20200507 032400,1.08086,1.08093,1.08066,1.08077,0
20200507 032500,1.08077,1.08097,1.08072,1.08093,0
20200507 032600,1.08093,1.08093,1.08064,1.0807,0
20200507 032700,1.0807,1.08082,1.08062,1.08082,0
20200507 032800,1.08081,1.08082,1.08064,1.08069,0
20200507 032900,1.0807,1.08072,1.08053,1.08065,0
20200507 033000,1.08066,1.08078,1.08051,1.08054,0
20200507 033100,1.08055,1.0806,1.08047,1.08059,0
20200507 033200,1.0806,1.0808,1.08049,1.08058,0
20200507 033300,1.08059,1.08082,1.08059,1.08062,0
20200507 033400,1.08061,1.08082,1.08061,1.08069,0
20200507 033500,1.08068,1.08068,1.08039,1.08039,0
20200507 033600,1.0804,1.08048,1.0803,1.08039,0
20200507 033700,1.08038,1.08057,1.08036,1.08041,0
20200507 033800,1.08042,1.08073,1.08034,1.08063,0
20200507 033900,1.08064,1.0807,1.08051,1.08068,0
20200507 034000,1.0807,1.08083,1.08064,1.08074,0
20200507 034100,1.08074,1.08093,1.0806,1.08074,0
20200507 034200,1.08073,1.08073,1.08044,1.08054,0
20200507 034300,1.08058,1.08079,1.08051,1.08068,0
20200507 034400,1.08066,1.08066,1.08042,1.08047,0
20200507 034500,1.08048,1.08053,1.08031,1.08047,0
20200507 034600,1.08046,1.08064,1.08044,1.0805,0
20200507 034700,1.08049,1.08068,1.08042,1.08047,0
20200507 034800,1.08048,1.08059,1.08041,1.0805,0
20200507 034900,1.08049,1.08056,1.08044,1.08049,0
20200507 035000,1.08051,1.08055,1.08041,1.08054,0
20200507 035100,1.08055,1.08066,1.08039,1.08041,0
20200507 035200,1.08042,1.08056,1.08042,1.08046,0
20200507 035300,1.08047,1.08052,1.08017,1.08017,0
20200507 035400,1.08019,1.08034,1.08012,1.08034,0
20200507 035500,1.08033,1.08034,1.08017,1.08022,0
20200507 035600,1.08024,1.08026,1.08016,1.08018,0
20200507 035700,1.08019,1.08026,1.08003,1.08003,0
20200507 035800,1.08004,1.08016,1.08002,1.08014,0
20200507 035900,1.08015,1.08022,1.07985,1.07989,0
20200507 040000,1.07988,1.07989,1.07925,1.07925,0
20200507 040100,1.07927,1.07958,1.07914,1.07955,0
20200507 040200,1.07958,1.07958,1.07921,1.07942,0
20200507 040300,1.07943,1.07952,1.07919,1.07924,0
20200507 040400,1.07924,1.07935,1.0792,1.07932,0
20200507 040500,1.07932,1.07942,1.07926,1.07929,0
20200507 040600,1.07928,1.07941,1.0792,1.07924,0
20200507 040700,1.07925,1.0795,1.07925,1.07942,0
20200507 040800,1.07943,1.07943,1.07925,1.07935,0
20200507 040900,1.07933,1.07943,1.07926,1.07932,0
20200507 041000,1.07931,1.07934,1.07918,1.07929,0
20200507 041100,1.07929,1.07946,1.07927,1.07937,0
20200507 041200,1.0794,1.07944,1.07925,1.0793,0
20200507 041300,1.07933,1.07953,1.07933,1.07941,0
20200507 041400,1.07941,1.07947,1.07924,1.07929,0
20200507 041500,1.0793,1.07949,1.07924,1.07929,0
20200507 041600,1.07929,1.0794,1.07928,1.07932,0
20200507 041700,1.07932,1.07932,1.07908,1.07923,0
20200507 041800,1.07923,1.07935,1.07923,1.07934,0
20200507 041900,1.07934,1.07961,1.07929,1.07955,0
20200507 042000,1.07955,1.07955,1.07925,1.07936,0
20200507 042100,1.07937,1.07957,1.07936,1.07947,0
20200507 042200,1.07946,1.07978,1.07946,1.07969,0
20200507 042300,1.0797,1.07981,1.07961,1.07962,0
20200507 042400,1.07962,1.07989,1.07959,1.07965,0
20200507 042500,1.07964,1.0798,1.07962,1.07972,0
20200507 042600,1.07973,1.07983,1.0797,1.07979,0
20200507 042700,1.07978,1.07988,1.07973,1.07976,0
20200507 042800,1.07975,1.07986,1.07972,1.07985,0
20200507 042900,1.07988,1.08014,1.07985,1.08011,0
20200507 043000,1.0801,1.08036,1.08004,1.08021,0
20200507 043100,1.0802,1.08036,1.08009,1.08009,0
20200507 043200,1.0801,1.08023,1.08008,1.08019,0
20200507 043300,1.08019,1.08019,1.07992,1.07997,0
20200507 043400,1.07998,1.08015,1.07996,1.08008,0
20200507 043500,1.0801,1.08025,1.08003,1.08025,0
20200507 043600,1.08025,1.08029,1.08012,1.08012,0
20200507 043700,1.08012,1.08018,1.07993,1.07993,0
20200507 043800,1.07996,1.08008,1.07993,1.07993,0
20200507 043900,1.07993,1.07993,1.07972,1.07973,0
20200507 044000,1.07974,1.07983,1.07957,1.07974,0
20200507 044100,1.07974,1.07984,1.07971,1.07981,0
20200507 044200,1.07981,1.0799,1.07978,1.07978,0
20200507 044300,1.07979,1.07989,1.07973,1.07978,0
20200507 044400,1.07979,1.07987,1.07977,1.07982,0
20200507 044500,1.07982,1.07993,1.07974,1.07988,0
20200507 044600,1.07986,1.0799,1.07981,1.07985,0
20200507 044700,1.07985,1.08,1.07985,1.07991,0
20200507 044800,1.07993,1.08028,1.07992,1.08025,0
20200507 044900,1.08025,1.08029,1.08021,1.08028,0
20200507 045000,1.08027,1.08029,1.07988,1.07988,0
20200507 045100,1.07989,1.07995,1.07964,1.07964,0
20200507 045200,1.07963,1.07966,1.07955,1.07955,0
20200507 045300,1.07955,1.07957,1.07919,1.07921,0
20200507 045400,1.0792,1.07926,1.07904,1.07911,0
20200507 045500,1.07912,1.07912,1.0788,1.07895,0
20200507 045600,1.07896,1.07925,1.07896,1.07913,0
